Label,Text
spam,"Got what it takes 2 take part in the WRC Rally in Oz? U can with Lucozade Energy! Text RALLY LE to 61200 (25p), see packs or lucozade.co.uk/wrc & itcould be u!"
ham,Is toshiba portege m100 gd?
spam,Save money on wedding lingerie at www.bridal.petticoatdreams.co.uk Choose from a superb selection with national delivery. Brought to you by WeddingFriend
ham,Well obviously not because all the people in my cool college life went home ;_;
ham,Is xy going 4 e lunch?
spam,Don't b floppy... b snappy & happy! Only gay chat service with photo upload call 08718730666 (10p/min). 2 stop our texts call 08712460324
ham,Oh:)as usual vijay film or its different?
ham,Hope you are feeling great. Pls fill me in. Abiola
ham,I'll reach in ard 20 mins ok...
ham,Y she dun believe leh? I tot i told her it's true already. I thk she muz c us tog then she believe.
ham,"Oops I did have it,  &lt;#&gt; ?"
ham,It has issues right now. Ill fix for her by tomorrow.
ham,ÌÏ go home liao? Ask dad to pick me up at 6...
ham,When u love someone Dont make them to love u as much as u do. But Love them so much that they dont want to be loved by anyone except you... Gud nit.
ham,You do got a shitload of diamonds though
ham,"Nt only for driving even for many reasons she is called BBD..thts it chikku, then hw abt dvg cold..heard tht vinobanagar violence hw is the condition..and hw ru ? Any problem?"
ham,Lol wtf random. Btw is that your lunch break
ham,"see, i knew giving you a break a few times woul lead to you always wanting to miss curfew. I was gonna gibe you 'til one, but a MIDNIGHT movie is not gonna get out til after 2. You need to come home. You need to getsleep and, if anything, you need to b studdying ear training."
ham,Miles and smiles r made frm same letters but do u know d difference..? smile on ur face keeps me happy even though I am miles away from u.. :-)keep smiling.. Good nyt
ham,I am taking you for italian food. How about a pretty dress with no panties? :)
ham,What i mean is do they come chase you out when its over or is it stated you can watch as many movies as you want.
ham,Hi' Test on  &lt;#&gt; rd ....
ham,Don't necessarily expect it to be done before you get back though because I'm just now headin out
ham,"Only just got this message, not ignoring you. Yes, i was. Shopping that is"
ham,X course it 2yrs. Just so her messages on messenger lik you r sending me
ham,Kent vale lor... ÌÏ wait 4 me there ar?
ham,K...k...yesterday i was in cbe .
ham,Except theres a chick with huge boobs.
ham,R u over scratching it?
ham,But pls dont play in others life.
ham,Compliments to you. Was away from the system. How your side.
ham,"I didnt get ur full msg..sometext is missing, send it again"
ham,"Oh, then your phone phoned me but it disconnected"
ham,"Chinatown got porridge, claypot rice, yam cake, fishhead beehoon... Either we eat cheap den go cafe n tok or go nydc or somethin..."
ham,"God picked up a flower and dippeditinaDEW, lovingly touched itwhichturnedinto u, and the he gifted tomeandsaid,THIS FRIEND IS 4U"
ham,Shall call now dear having food
ham,See you there! 
ham,Armand says get your ass over to epsilon
ham,Ok then i'll let him noe later n ask him call u tmr...
spam,SMS AUCTION - A BRAND NEW Nokia 7250 is up 4 auction today! Auction is FREE 2 join & take part! Txt NOKIA to 86021 now! HG/Suite342/2Lands Row/W1J6HL
spam,"You are a å£1000 winner or Guaranteed Caller Prize, this is our Final attempt to contact you! To Claim Call 09071517866 Now! 150ppmPOBox10183BhamB64XE"
ham,Shb b ok lor... Thanx...
ham,Ok...
ham,I also thk too fast... Xy suggest one not me. U dun wan it's ok. Going 2 rain leh where got gd.
ham,I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of  &lt;#&gt; Lacs.there is no source to arng dis amt. &lt;#&gt; lacs..thats my prob
ham,"Do 1 thing! Change that sentence into: \Because i want 2 concentrate in my educational career im leaving here..\"""""
spam,URGENT! We are trying to contact U. Todays draw shows that you have won a å£800 prize GUARANTEED. Call 09050001808 from land line. Claim M95. Valid12hrs only
ham,I'm really sorry I lit your hair on fire
ham,Ya even those cookies have jelly on them
ham,"If we hit it off, you can move in with me :)"
ham,Where do you need to go to get it?
ham,Just checking in on you. Really do miss seeing Jeremiah. Do have a great month
ham,Where are you ? What do you do ? How can you stand to be away from me ? Doesn't your heart ache without me ? Don't you wonder of me ? Don't you crave me ?
ham,No got new job at bar in airport on satsgettin 4.47per hour but means no lie in! keep in touch
ham,Sary just need Tim in the bollox &it hurt him a lot so he tol me!
ham,"Wait, do you know if wesleys in town? I bet she does hella drugs!"
ham,i dnt wnt to tlk wid u
ham,Dont talk to him ever ok its my word.
ham," says that he's quitting at least5times a day so i wudn't take much notice of that. Nah, she didn't mind. Are you gonna see him again? Do you want to come to taunton tonight? U can tell me all about !"
ham,"I guess that's why you re worried. You must know that there's a way the body repairs itself. And i'm quite sure you shouldn't worry. We'll take it slow. First the tests, they will guide when your ovulation is then just relax. Nothing you've said is a reason to worry but i.ll keep on followin you up."
ham,Match started.india  &lt;#&gt;  for 2
ham,He said i look pretty wif long hair wat. But i thk he's cutting quite short 4 me leh.
ham,Why she wants to talk to me
ham,I will reach ur home in  &lt;#&gt;  minutes
spam,u r a winner U ave been specially selected 2 receive å£1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810710p/min (18 )
ham,Weightloss! No more girl friends. Make loads of money on ebay or something. And give thanks to God.
spam,Natalie (20/F) is inviting you to be her friend. Reply YES-165 or NO-165 See her: www.SMS.ac/u/natalie2k9 STOP? Send STOP FRND to 62468
ham,"Probably gonna be here for a while, see you later tonight &lt;)"
spam,We tried to call you re your reply to our sms for a video mobile 750 mins UNLIMITED TEXT + free camcorder Reply of call 08000930705 Now
ham,"fyi I'm at usf now, swing by the room whenever"
ham,Oh god. I'm gonna Google nearby cliffs now.
ham,Dear good morning how you feeling dear
ham,U studying in sch or going home? Anyway i'll b going 2 sch later.
spam,Dear Voucher Holder 2 claim your 1st class airport lounge passes when using Your holiday voucher call 08704439680. When booking quote 1st class x 2
ham,"What part of \don't initiate\"" don't you understand"""
ham,"Superb Thought- \Be grateful that u dont have everything u want. That means u still have an opportunity to be happier tomorrow than u are today.\"":-)"""
ham,A pure hearted person can have a wonderful smile that makes even his/her enemies to feel guilty for being an enemy.. So catch the world with your smile..:) GOODMORNING &amp; HAVE A SMILEY SUNDAY..:)
ham,Watching tv now. I got new job :)
ham,"Sir, i am waiting for your call."
ham,How many licks does it take to get to the center of a tootsie pop?
spam,100 dating service cal;l 09064012103 box334sk38ch
ham,Da my birthdate in certificate is in april but real date is today. But dont publish it. I shall give you a special treat if you keep the secret. Any way thanks for the wishes
ham,"Cool, I'll text you in a few"
ham,Oh ya ya. I remember da. .
ham,You still around? I could use a half-8th
ham,Sorry completely forgot * will pop em round this week if your still here?
spam,Filthy stories and GIRLS waiting for your
spam,FREEMSG: Our records indicate you may be entitled to 3750 pounds for the Accident you had. To claim for free reply with YES to this msg. To opt out text STOP
ham,Aiyar sorry lor forgot 2 tell u...
ham,K...k:)why cant you come here and search job:)
ham,"TODAY is Sorry day.! If ever i was angry with you, if ever i misbehaved or hurt you? plz plz JUST SLAP URSELF Bcoz, Its ur fault, I'm basically GOOD"
ham,And stop being an old man. You get to build snowman snow angels and snowball fights.
ham,WHITE FUDGE OREOS ARE IN STORES
spam,"44 7732584351, Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705."
spam,FREE entry into our å£250 weekly competition just text the word WIN to 80086 NOW. 18 T&C www.txttowin.co.uk
ham,You call him and tell now infront of them. Call him now.
ham,No. It's not pride. I'm almost  &lt;#&gt;  years old and shouldn't be takin money from my kid. You're not supposed to have to deal with this stuff. This is grownup stuff--why i don't tell you.
ham,Was it something u ate?
ham,Aiyar u so poor thing... I give u my support k... Jia you! I'll think of u...
ham,Great! I shoot big loads so get ready!
ham,"Science tells that chocolate will melt under the sunlight. Please don't walk under the sunlight. BCoz,I don't want to loss a sweet friend."
ham,K.:)you are the only girl waiting in reception ah?
ham,"Ups which is 3days also, and the shipping company that takes 2wks. The other way is usps which takes a week but when it gets to lag you may have to bribe nipost to get your stuff."
ham,O ic lol. Should play 9 doors sometime yo
ham,U coming back 4 dinner rite? Dad ask me so i re confirm wif u...
spam,"Last Chance! Claim ur å£150 worth of discount vouchers today! Text SHOP to 85023 now! SavaMob, offers mobile! T Cs SavaMob POBOX84, M263UZ. å£3.00 Sub. 16"
ham,"As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there."
ham,"FR'NDSHIP is like a needle of a clock. Though V r in d same clock, V r nt able 2 met. Evn if V meet,itz only 4few seconds. Bt V alwys stay conected. Gud 9t;-)"
ham,"Fair enough, anything going on?"
spam,"Congratulations - Thanks to a good friend U have WON the å£2,000 Xmas prize. 2 claim is easy, just call 08712103738 NOW! Only 10p per minute. BT-national-rate"
ham,"Honeybee Said: *I'm d Sweetest in d World* God Laughed &amp; Said: *Wait,U Havnt Met d Person Reading This Msg* MORAL: Even GOD Can Crack Jokes! GM+GN+GE+GN:)"
spam,WINNER! As a valued network customer you hvae been selected to receive a å£900 reward! To collect call 09061701444. Valid 24 hours only. ACL03530150PM
ham,Where @
ham,R Ì_ going 4 today's meeting?
ham,"I wonder if your phone battery went dead ? I had to tell you, I love you babe"
ham,"I have 2 sleeping bags, 1 blanket and paper and  phone details. Anything else?"
ham,I'm done...
ham,I dont thnk its a wrong calling between us
ham,I just lov this line: \Hurt me with the truth
ham,"Oh... I was thkin of goin yogasana at 10 den no nd to go at 3 den can rush to parco 4 nb... Okie lor, u call me when ready..."
ham,"Sorry, I'll call later"
ham,Hey... are you going to quit soon? Xuhui and i working till end of the month 
ham,IM FINE BABES AINT BEEN UP 2 MUCH THO! SAW SCARY MOVIE YEST ITS QUITE FUNNY! WANT 2MRW AFTERNOON? AT TOWN OR MALL OR SUMTHIN?xx
ham,Can you plz tell me the ans. BSLVYL sent via fullonsms.com
ham,Aiyar hard 2 type. U later free then tell me then i call n scold n tell u.
ham,"Oh yes, why is it like torture watching england?"
ham,Then why no one talking to me
ham,Well there's not a lot of things happening in Lindsay on New years *sighs* Some bars in Ptbo and the blue heron has something going
ham,"wiskey Brandy Rum Gin Beer Vodka Scotch Shampain Wine \KUDI\""yarasu dhina vaazhthukkal. .."""
ham,When you guys planning on coming over?
ham,U sleeping now.. Or you going to take? Haha.. I got spys wat.. Me online checking n replying mails lor..
spam,Dear Voucher holder Have your next meal on us. Use the following link on your pc 2 enjoy a 2 4 1 dining experiencehttp://www.vouch4me.com/etlp/dining.asp
ham,Painful words- \I thought being Happy was the most toughest thing on Earth... But
